LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-15 06:32:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-11 19:23:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,917,917.000000,0,2016-10-19 02:29:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,7121,7121.000000,0,2016-10-25 13:00:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-25 02:46:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-02 19:45:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-23 02:28:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-01 03:01:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,7144,7144.000000,0,2016-10-14 10:50:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-12 00:41:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,290.000000,0,2016-12-15 21:15:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,937,937.000000,0,2016-11-06 19:37:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-02 16:25:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-16 04:22:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-15 14:16:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-05 01:54:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-07 03:52:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-01 06:26:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-20 01:48:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,950,950.000000,0,2016-10-18 07:35:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-02 01:13:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-03 02:17:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,874,874.000000,0,2016-10-24 09:43:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,7076,7076.000000,0,2016-10-06 14:10:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-14 07:38:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,7123,7123.000000,0,2016-10-25 13:35:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-10 02:27:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-18 01:00:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,276,276.000000,0,2016-12-04 09:28:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-28 22:43:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-28 17:29:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-21 05:01:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-11 18:38:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-05 16:12:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-09-18 08:27:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-05 07:08:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-25 01:44:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-17 03:37:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,919,919.000000,0,2016-10-04 16:27:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-22 05:09:00.000
